id,title,published_date,year,month,day,num_views,num_likes,length,quality,tags,num_tags
psRbZA_D7N4,Making a Polished Aluminum Foil Ball in a Microwave. Microwaving aluminium.,2018-04-10 02:43:29+00:00,18,4,Tuesday,2560876,17416,427.0,hd,"['aluminum foil', 'foil ball', 'polishing foil balls', 'polishing aluminum foil', 'polishing aluminum foil balls', 'Japanese aluminum foil ball challenge', 'aluminum foil ball challenge', 'tin foil ball', 'aluminum foil ball', 'making an aluminum foil ball', 'aluminum foil ball polishing', 'aluminum ball polishing', 'polishing foil ball', 'Microwaving aluminum foil', 'Microwaving aluminum foil ball', 'polishing aluminum foil ball in microwave', 'Aluminum foil in microwave', 'foil in microwave']",18
lwD9g_aHQhg,Bug Pancakes !!!!!!! Making awesome Dad pancakes like a boss,2018-01-24 12:14:35+00:00,18,1,Wednesday,173246,2674,316.0,hd,"['pancakes', 'bug pancakes', 'special pancakes', 'pancake ideas', 'pancake designs', 'simple breakfast ideas', 'get your kids to eat', 'Dad pancakes', 'like a boss', 'how to make pancakes', 'make pancakes like a boss', 'Fun pancake shapes', 'fun pancakes', 'breakfast with the kids']",14
qYroHPYRp34,Mushing a dog team across the arctic of Alaska,2024-05-23 22:55:19+00:00,24,5,Thursday,284857,13270,21.0,hd,"['mushing', 'dog sled', 'arctic', 'camping', 'alaska', 'explore alaska', 'outdoor boys']",7
mBGEYIw1Lvw,Remote Camping on Tropical Volcano & 20 Mile Hike,2021-07-10 11:00:27+00:00,21,7,Saturday,1048902,24577,1496.0,hd,"['Hiking', 'backpacking', 'camping', '20 mile hike', 'hiking with kids', 'camping with kids', 'family camping', 'backcountry camping', 'backcountry hiking', 'backcountry backpacking', 'camping hawaii', 'backpacking hawaii', 'hiking Hawaii', 'hawaii', 'volcano camping', 'beach camping', 'adventure camping']",17
sqoOzGMqCQU,Lost in Alaska - How to NOT Freeze to Death! Winter Survival Camping & Bushcraft (No Tent or Bag),2023-04-22 11:00:29+00:00,23,4,Saturday,27973842,378362,1427.0,hd,"['camping', 'survival', 'bushcraft', 'how to survive', 'how to stay warm', 'Winter camping', 'cold weather camping', 'camping in snow', 'bushcraft camping', 'survival camping', 'camping without a tent', 'camping without sleeping bag', 'bushcraft survival', 'bushcraft survival camping', 'camping in deep snow', 'camping in Alaska', 'tricks to staying warm', 'survival skills', 'survival tricks', 'survival tips', 'bushcraft cooking', 'cooking over a fire']",22
UsJ0_lyCFjc,Alaska Adventure - Part 2  Hunting in Alaska and fishing for grayling,2017-09-09 12:32:55+00:00,17,9,Saturday,2297961,18828,1747.0,hd,"['Alaska', 'Alaska vacation', 'vacation Alaska', 'hunting in Alaska', 'Alaska hunting', 'Alaska fishing', 'fishing Alaska', 'Alaska adventure', 'Denali highway', 'hunting', 'fishing', 'grayling', 'grayling fishing', 'fishing for grayling', 'ptarmagin', 'ptarmagin hunting', 'eat ptarmagin', 'tundra', 'hunting and fishing Alaska', 'berry picking', 'travel to Alaska', 'Alaska travel', 'camping Alaska']",23
yv2GEbixSbU,Best Camping Trip in Alaska - Backpacking Secret Underground WWII Base,2020-08-22 15:27:49+00:00,20,8,Saturday,1574921,32654,1556.0,hd,"['Camping', 'Hiking', 'camping video', 'Abandoned Military base', 'Abandoned army base', 'exploring WWII base', 'camping in Alaska', 'hiking Alaska', 'Fort McGilvray', 'Caines Head', 'Hiking Caines Head', 'Exploring Fort McGilvray', 'Camping Resurrection Bay', 'Alaska WWII history', 'Exploring abandoned building', 'Exploring Abandoned army base', 'Exploring WWII base', 'Exploring Alaska', 'Things to do in Alaska', 'Things to do in Seward', 'Backpacking', 'Best hike in Alaska', 'Best camping trip in Alaska']",23
oz2AMR4_3OQ,How to make Lucile - Negan's bat from The Walking Dead. Bat wrapped in bared wire.,2017-05-13 11:39:17+00:00,17,5,Saturday,141244,3435,642.0,hd,"['How to make Lucile', ""how to make Negan's bat"", 'bared wire bat', 'bat wrapped in bared wire', ""negan's bat"", 'Lucile', 'Lucile bat', 'The Walking Dead', 'How to make a bared wire bat', 'Negan', 'Negan from Walking Dead']",11
_0v83AWPO_I,Subscribe to the Outdoor Boys YouTube Channel,2018-12-15 01:35:07+00:00,18,12,Saturday,3826257,6815,29.0,hd,"['Outdoor Boys', 'Outdoor Boys channel']",2
A7QR1gDuR1w,3 day Bluegill Fishing trip to Smith Mountain Lake mini-VLOG,2019-08-10 10:55:03+00:00,19,8,Saturday,293506,4304,328.0,hd,"['Smith mountain lake', 'westlake hotel', 'bluegill', 'fishing', 'fishing trip', 'vlog', 'travel video', 'fishing for bluegill', 'catching bluegill', 'take kids fishing']",10
oT6E9TbwNMo,Survival Camping on Remote Scottish Island with My Son,2022-07-02 11:00:22+00:00,22,7,Saturday,1165159,20852,1529.0,hd,"['Survival', 'Survival Camping', 'Bushcraft', 'camping', 'fishing', 'foraging', 'scotland', 'backpacking', 'survival camping on island', 'island camping', 'camping on island', 'raft building', 'raft', 'bushcraft raft', 'DIY raft', 'camping video', 'family camping', 'camping with kids', 'survival school', 'survival tips', 'survival techniques', 'camping tricks', 'camping in scotland', 'coastal foraging']",24
pqOx7R2cBm8,Winter Camping on Modified Skiff - Fishing Catch & Cook and Catfishing Remote Rivers,2021-01-23 12:06:22+00:00,21,1,Saturday,2932073,54096,1100.0,hd,"['Camping', 'fishing', 'camping videos', 'catch and cook', 'camp catch cook', 'catch clean cook', 'fishing for catfish', 'catfishing', 'camping on boat', 'exploring river', 'camping and fishing', 'fishing and camping', 'catching and eating fish', 'no food camping', 'winter camping', 'Cold weather camping', 'eating catfish', 'cooking catfish', 'fishing catch and cook']",19
5LUgUW0yox4,ATV Camping & Fishing on Deserted Island,2021-11-27 12:00:02+00:00,21,11,Saturday,1933981,30613,1120.0,hd,"['Camping', 'Fishing', 'ATV', '4x4', 'adventure', 'beach', 'island', 'cape lookout', 'Camping NC', 'Camping north Carolina', 'Fishing OBX', 'Camping OBX', 'Camping outer Banks', 'island Camping', 'Camping on Island', 'Camping in abandoned island', 'Camping on deserted island', 'Surf fishing', 'surf fishing camping', 'ATV camping', 'backcountry camping', 'backcountry atv riding']",22
XeUCY7GAI5A,Crazy Wind Storm trashes our weekend & Give away winner,2018-03-04 12:57:11+00:00,18,3,Sunday,843784,7897,387.0,hd,"['wind storm', 'VLOG out door boys', 'VLOG', 'outdoor boys', 'wind', 'winner', 'give away']",7
k2mICTvtl_o,Extreme Claustrophobia Cave Adventure & Camping Misadventure,2022-12-31 12:00:27+00:00,22,12,Saturday,2862563,26070,1072.0,hd,"['Caving', 'Clastrophobia', 'extreme caving', 'exploring caves', 'spelunking', 'Caves', 'Camping', 'camping adventures', 'fun adventures in West Virginia', 'Fun Adventures Virginia', 'Camping in cave', 'extreme camping', 'camping with kids', 'family camping']",14
T_xt21f6l48,Bushcraft Survival Shelter - No Tent No Sleeping Bag Winter Camping,2021-01-09 07:26:45+00:00,21,1,Saturday,3026301,59453,1148.0,hd,"['Camping', 'Survival', 'Winter camping', 'winter survival', 'bushcraft', 'bushcraft shelter', 'survival shelter', 'bushcraft camping', 'survival shelter camping', 'camping in winter', 'camping in survival shelter', 'no tent camping', 'no sleeping bag', 'cold weather camping', 'camping with kids', 'winter survival shelter', 'bushcraft survival shelter', 'campfire cooking', 'cold weather camping in Alaska', 'camping in Alaska', 'winter camping in Alaska', 'Survival camping in Alaska']",22
ST8uZYNxq20,Fishing & Swimming with Orcas while Camping in Alaska on an Island. Fishing Catch & Cook,2022-07-09 11:00:14+00:00,22,7,Saturday,1061234,20876,1462.0,hd,"['Fishing', 'spearfishing', 'camping', 'Alaska', 'catch and cook', 'catch clean cook', 'fishing for rockfish', 'fishing Alaska', 'spearfishing Alaska', 'Spearfishing catch and cook', 'Swimming with whales', 'Swimming with Orcas', 'Orcas', 'Killer whales', 'Whale Watching Alaska', 'Camping on Island', 'Camping Alaska', 'Alaska Adventure', 'Backcountry camping', 'island camping', 'fishing charter', 'Alaska fishing charter', 'Fishing Homer', 'Halibut fishing', 'Fishing for rockfish', 'Spearfishing video', 'coldwater']",27
4F0mW1XU1nQ,DAD LEVEL 1000 - Electric Fishing Reel Rope Tow (Deep Sea Sledding LOL),2023-01-29 18:52:02+00:00,23,1,Sunday,3632551,151955,39.0,hd,"['Fishing', 'sledding', 'rope tow', 'skiing', 'parenting', 'dad skills', 'parenting hack', 'fun kids games', 'Daiwa Tanacom', 'Fishing reels', 'Electric reels', 'electric fishing reels', 'big game fishing', 'parenting tips', 'fishing reel rope tow', 'make a rope tow', 'sledding hack', 'Okuma Sst', 'fishing rod', 'deep drop sledding', 'Fun video', 'Fishing hacks', 'Fishing with kids', 'Fishing humor']",24
w9A9EknT8es,Toad Hunting!!!! Catching toads with my toddlers for fun.,2017-06-10 11:28:22+00:00,17,6,Saturday,445887,2626,497.0,hd,"[""Fowler's toads"", 'Toad hunting', 'frog hunting', 'Catching toads', 'fun with toddlers.']",5
5hlettYK0s8,"12 Best Bushcraft Projects  (Cheap, Easy & AWESOME) - Waterskin, Griddle, Mug, Axe, Knife",2022-11-05 11:00:03+00:00,22,11,Saturday,1921019,60405,1453.0,hd,"['Bushcraft', 'camping', 'tools', 'DIY', 'DIY tools', 'DIY camping', 'DIY bushcraft', 'Survival Tools', 'Primitive tools', 'DIY projects', 'Outdoor Build Projects', 'Bushcraft projects', 'DIY canteen', 'DIY knife', 'DIY axe', 'axe restoration', 'tool restoration', 'leather waterskin', 'leather flask', 'DIY griddle', 'Horn Mug', 'Cow horn Mug', 'Make a knife', 'Make an axe', 'flint striker', 'fire making kit', 'carve spoon', 'horn spoon', 'make a spoon', 'make a mug', 'make a canteen', 'make a flask', 'make a sheath']",33
u02_H8vNBlg,How to find fossils - Fossil hunting for shark teeth at Westmoreland State Park,2017-04-15 11:07:18+00:00,17,4,Saturday,371778,3421,644.0,hd,"['How to find fossils', 'Fossil hunting', 'shark teeth', 'fossils', 'westmoreland', 'westmoreland state park', 'fossilized shark teeth', 'sting ray teeth', 'hunting for fossils', 'fosils', 'shark teeth hunting', 'fossilized teeth']",12
h4JKbHfib-4,"14 Days Hunting, Fishing & Crabbing Florida    #hunting #fishing #florida #adventure",2024-03-02 05:59:58+00:00,24,3,Saturday,410415,12485,18.0,hd,"['Florida', 'florida adventure', 'trips to florida', 'things to do in florida', 'florida vacation', 'travel florida', 'fishing', 'hunting', 'crabbing', 'hunting gators', 'alligator hunting', 'alligator', 'florida gator hunts', 'fishing florida', 'florida fishing', 'spear fishing', 'fishing charters florida', 'python hunting', 'python guide', 'everglades', 'shelling', 'snorkeling', 'key largo', 'hunting florida', 'hunting catch and cook', 'lionfish', 'python', 'catch and cook', 'catch clean cook', 'spearing lionfish', 'catch and cook lionfish']",31
wc2dfBJKfcI,Alaskan Fishing & Camping Glacier Adventure - 2 days at sea,2020-09-12 11:48:29+00:00,20,9,Saturday,3082960,44416,1312.0,hd,"['Fishing', 'camping', 'boating', 'yatching', 'Alaska', 'prince william sound', 'Renting boats', 'boat rental Alaska', 'Fishing Alaska', 'Ocean fishing', 'salt water fishing', 'Salt water fishing ALaska', 'whittier alaska', 'things to do in Whittier', 'things to do in Alaska', 'camping with my family', 'camping on boat', 'camping at sea', 'camping Alaska', 'Alaska boating', 'salmon fishing Alaska', 'king salmon', 'camping with kids']",23
_HAhLEbFnO0,Baby Review: Cheapest vs Most Expensive BABY on Amazon.com,2018-07-21 09:25:32+00:00,18,7,Saturday,908207,13129,476.0,hd,"['Parenting', 'buying babies', 'baby videos', 'cute babies', 'funny baby videos', 'amazon.com', '$10000 DOG VS $1 DOG', 'funny videos', 'funny parenting videos', 'parent humor', 'parody', 'Amazon reviews', 'cheapest and most expensive', 'best vs worse', 'cheapest and most expensive babies on Amazon.com', 'cheapest and most expensive babies', 'picking a baby', 'where do babies come from', 'how are babies born', 'cheapest vs most expensive', 'sell babies on Amazon.com']",21
IVGkwzBpEck,Making a Viking War Horn for my son #vikingspirit  #diycrafts,2024-05-07 16:35:11+00:00,24,5,Tuesday,603841,22423,54.0,hd,"['Bushcraft', 'camping', 'tools', 'DIY', 'DIY tools', 'DIY camping', 'DIY bushcraft', 'Survival Tools', 'Primitive tools', 'DIY projects', 'Outdoor Build Projects', 'Bushcraft projects', 'DIY canteen', 'DIY knife', 'DIY axe', 'axe restoration', 'tool restoration', 'leather waterskin', 'leather flask', 'DIY griddle', 'Horn Mug', 'Cow horn Mug', 'Make a knife', 'Make an axe', 'flint striker', 'fire making kit', 'carve spoon', 'horn spoon', 'make a spoon', 'make a mug', 'make a canteen', 'make a flask', 'make a sheath']",33
mR3Smq_yBiA,Rebuilding Off-Grid Cabin & Digging Well at Alaskan Homestead,2025-02-08 12:01:05+00:00,25,2,Saturday,5732589,217755,2486.0,hd,"['Homestead', 'cabin', 'off-grid', 'off grid cabin', 'off grid homestead', 'abandoned homestead', 'abandoned cabin', 'exploring abandoned houses', 'remote homestead', 'remote cabin', 'Alaska', 'rural alaska', 'homestead alaska', 'off grid homestead in Alaska', 'camping in Alaska', 'treasure hunting', 'buying homestead', 'ATV', 'Off road', 'living in Alaska', 'Alaska living', 'alaska homestead', 'cheap property alaska', 'building an off-grid cabin', 'building a cabin', 'Digging well', 'winter in Alaska', 'Cold weather survival']",28
vUzAIsKz7g0,Samurai Cosplay at Osaka Castle & Indoor Fishing Restaurant (WT Part 7),2018-09-29 11:24:48+00:00,18,9,Saturday,600659,5007,1815.0,hd,"['Osaka', 'Kyoto', 'Fishing kyoto', 'Indoor fishing', 'Jumbo-tsuribune Tsurikichi', 'fishing restaurant', 'tsuri kichi', 'visiting osaka', 'touring osaka', 'sightseeing osaka', 'osaka castle', 'osaka jo', 'carp fishing kyoto', 'fishing kyoto', 'indoor fishing resturant', 'samurai tommy']",16
hmYOtprGXSE,"Potter's Marsh Anchorage Alaska, Cook Inlet and  the Bluffs",2015-09-29 19:40:10+00:00,15,9,Tuesday,29800,1089,109.0,hd,"['Potters Marsh', 'Anchorage', 'Cook Inlet (Location)', 'Alaska', 'Alaska (US State)']",5
138djJZRkdY,2 Story LEGO FORT Nerf Battle - Parents vs Kids,2019-12-21 13:08:03+00:00,19,12,Saturday,110242015,473179,630.0,hd,"['Nerf', 'nerf war', 'nerf battle', 'nerf fight', 'lego', 'lego fort', 'lego castle', '2 story lego fort', 'parents vs kids', 'parents vs child', 'Nerf battle video', 'nerf war video', 'nerf gun', 'nerf gun battle', 'nerf gun war', 'lego project', 'lego video']",17
AZINvA7CA24,Making a Spoon from Cow Horn                      #outdoorboys #bushcrafting #primitiveskills,2024-05-02 19:12:02+00:00,24,5,Thursday,3712858,189219,59.0,hd,"['Making a spoon', 'cow horn', 'make a spoon', 'how to make a spoon', 'carve a spoon', 'bushcraft', 'bushcrafting', 'bushcraft tools', 'primitive skills', 'primitive survival skills', 'fun projects', 'DIY bushcrafting']",12
-gZC02MG_fo,Camping in an Alaskan Survival Cabin,2023-09-30 11:00:00+00:00,23,9,Saturday,18602521,426340,1466.0,hd,"['Camping', 'winter camping', 'camping in snow', 'snow storm', 'camping in deep snow', 'cold weather camping', 'off grid cabin', 'remote cabin', 'tiny cabin', 'remote Alaska cabin', 'cabin Alaska', 'camping alaska', 'hiking alaska', 'mountaineering Alaska', 'backpacking ALaska', 'backpacking', 'winter survival', 'survival camping', 'cold weather survival', 'winter survival camping']",20
T3zoSI4-R3s,Metal Detecting an Old Playground - 1 hr challenge!  Treasure hunting finds,2017-11-11 11:31:31+00:00,17,11,Saturday,867567,8891,956.0,hd,"['metal detecting', 'metal detecting challenge', 'treasure hunting', 'metal detect playground', 'playground metal detecting', 'Treasure', 'how to metal detect', 'intro to metal detecting', 'introduction to metal detecting', 'treasure hunting in a playground', 'old palyground', 'relic hunting', 'how to use a metal detector', 'metal detecting finds']",14
JVh9_CZm1MQ,Trapping Mice! Outdoor Boys vs. Mouse Apocalypse,2017-12-02 11:15:39+00:00,17,12,Saturday,1847164,13858,683.0,hd,"['Trapping mice', 'mouse trap', 'exterminate mice', 'mouse', 'mice', 'mouse trapping', 'mice traps', 'catch mice', 'how to get rid of mice', 'getting rid of mice', 'mouse problem', 'mouse apocalypse']",12
e6Dm-d0wvkw,Duct Tape Hammock Tent Camping + Rabbit Catch & Cook (Duct Tape Survival Shelter Challenge),2020-11-21 12:00:18+00:00,20,11,Saturday,2938624,51092,1220.0,hd,"['Duct tape', 'Duck tape', 'hammock tent', 'survival', 'survival shelter', 'duct tape survival shelter', 'making a hammock', 'rabbit catch and cook', 'catch and cook rabbit', 'survival challenge', 'bushcraft', 'Duck tape projects', 'duct tape projects', 'duct tape crafts', 'build a survival shelter', 'survival bushcraft', 'hammock camping', 'camping in hammock', 'camping in hammock tent', 'duct tape survival', 'duct tape challenge']",21
5XIauIkfEMg,BEST Outdoor Boys videos from 2017,2018-01-06 03:47:29+00:00,18,1,Saturday,58537,655,77.0,hd,"['outdoor videos', 'outdoor boys', 'outdoor boys video', 'funny outdoor videos']",4
rxJQXa3jfsA,8 Days Camping & Building a Bushcraft Survival Shelter with My 5 yr old Son,2023-06-24 11:00:42+00:00,23,6,Saturday,20990126,223636,4023.0,hd,"['camping', 'bushcraft', 'survival', 'log cabin', 'survival shelter', 'survival camping', 'bushcraft camping', 'bushcraft log cabin', 'winter camping', 'cold weather camping', 'camping in Alaska', 'camping in snow', 'building as shelter', 'camping in a shelter', 'no tent camping', 'primitive camping', 'building a survival shelter']",17
FkOLKzgjNj0,"10,400 miles - Longest Road Trip in US (Key West FL to Deadhorse AK) Camping Fishing & Exploring USA",2021-10-20 12:26:28+00:00,21,10,Wednesday,14733141,80541,9530.0,hd,"['Road trip', 'travel', 'longest road trip', 'best road trip', 'longest road trip in US', 'Longest road trip in America', 'Family vacation', 'Road trip with family', 'family adventure', 'fishing', 'camping', 'extreme road trip', 'crazy road trip', 'road trippn', 'fossil hunting', 'outdoor adventure']",16
y9BMYyFsU_k,Best French Toast Ever! Awesome & Easy Campfire Food,2019-10-23 12:01:19+00:00,19,10,Wednesday,65551,1393,79.0,hd,"['Camping', 'cooking', 'campfire recipe', 'camping recipe', 'best camping recipe', 'best recipes', 'campfire cooking', 'campfire cooking recipe', 'recipes', 'camping trip', 'camping tips', 'primitive cooking', 'fire cooking', 'cooking over fire', 'backing meals', 'backpacking recipes', 'French Toast', 'Camping food', 'camping meal', 'best french toast recipe', 'french toast recipe', 'how to make french toast']",22
rOwsdU4CNy4,Survival Shelter Winter Camping in Blizzard - Deep Snow Camping in Alaska,2020-12-26 12:00:28+00:00,20,12,Saturday,10886723,124935,1217.0,hd,"['Camping', 'Survival', 'Backcountry camping', 'winter camping', 'survival camping', 'winter survival', 'winter survival camping', 'snowcave', 'snowcave camping', 'campfire cooking', 'campfire recipes', 'camping in snow', 'camping in deep snow', 'primitive survival', 'primitive survival camping', 'adventure camping', 'wild camping', 'backcountry camping', 'winter backcountry camping', 'survival bushcraft', 'how to build snowcave', 'sleeping in snow cave', 'Camping in Alaska', 'Camping with kid', 'Cold weather camping']",25
jGjpyX4K2bU,Camping in Haunted Abandoned Tunnel Goes Horribly Wrong,2022-10-15 11:00:26+00:00,22,10,Saturday,2627113,53395,1270.0,hd,"['Haunted', 'scary', 'camping', 'adventure', 'bike riding', 'hiking', 'abandoned turn pike', 'abandoned tunnel', 'abandoned highway', 'abandoned freeway', 'things to do in Pennsylvania', 'camping pennsylvania', 'exploring haunted tunnel', 'scary bike ride', 'most haunted place in Pennsylvania', 'haunted places to visit', 'camping in abandoned tunnel']",17
AxycEdeBe_E,Camping in 16 Winter Bushcraft Shelters,2022-11-26 12:00:07+00:00,22,11,Saturday,3970723,48537,3365.0,hd,"['camping', 'winter camping', 'survival camping', 'bushcraft camping', 'bushcraft', 'survival', 'bushcraft shelter', 'survival shelter', 'building survival shelter', 'quinzee', 'camping in snow', 'camping in storm', 'cold weather camping', 'backcountry camping', 'extreme winter camping', 'best camping shters', 'hot tent', 'camping in hot tent', 'deep snow camping', 'snow cave', 'camping in snow cave', 'Best shelters', 'best bushcraft shelters', 'bush craft', 'bush craft shelter', 'best survival shelter', 'best hot tent', 'SHTF']",28
vQp3FUsU4aE,Monster Jam Backstage & Pit Party - Monster Mutt and Zombie's biggest fans.,2018-02-03 12:17:55+00:00,18,2,Saturday,5885252,14902,679.0,hd,"['Monster truck', 'Monster Jam', 'Monster Jam 2018', 'Monster Jam Washington DC', 'Monster Mutt', 'Zombie', 'Mutt', 'Cory Synder', 'Ami Houde', 'Pit Party', 'Monster Jam Backstage', 'Monster Jam Pit party', 'Monster trucks', 'Monster truck rally', 'Monster Jam freestyle', 'Monster jam event', 'Monster Jam pit party', 'Fan', 'Monster Jam video', 'Monster truck video', 'Monster truck event']",21
Ims-HZN_Nm0,Building Log Cabin By Hand - 9 Days Winter Camping with 3 yr Old in Bushcraft Primitive Shelter,2021-02-13 11:47:32+00:00,21,2,Saturday,5573300,87300,1899.0,hd,"['Log Cabin', 'Bushcraft', 'Camping', 'Winter Camping', 'Survival Camping', 'Bushcraft camping', 'bushcraft shelter', 'building a log cabin', 'log cabin build', 'survival shelter camping', 'building a survival shelter', 'winter camping in survival shelter', 'cold weather camping', 'solo camping', 'building cabin by hand', 'building log cabin by hand', 'Campfire cooking', 'building a bushcraft log cabin', 'Building an off the grid cabin', 'off the grid log cabin', 'primitive shelter', 'building a primitive shelter']",22
fpE85sVnX8k,Bulgarian Bearded Axe Restoration - Giving away this axe.,2018-05-19 11:25:14+00:00,18,5,Saturday,378651,7863,959.0,hd,"['Bearded axe', 'goosewing axe', 'Bearded axe restoration', 'axe restoration', 'ax restoration', 'restoring axe', 'bearded axe restoration', 'goosewing axe restoration', 'axe sheath', 'axe handle', 'make an axe', 'make a bearded axe', 'make a goosewing axe', 'antique axe', 'vintage axe', 'old axe', 'old axe restoration', 'bulgarian axe', 'bulgarian bearded axe', 'axe giveaway', 'making an axe handle', 'custom axe', 'making an axe sheath', 'replacing an axe handle', 'tool restoration videos', 'axe restoration videos']",26
lGGO5kum4vM,Welcome The Newest Outdoor Boy,2017-12-30 02:33:55+00:00,17,12,Saturday,164342,3812,484.0,hd,,0
1CV-siC0JKQ,🔴Live Backcountry Camping & Fishing,2019-05-24 23:53:27+00:00,19,5,Friday,160416,2656,1280.0,hd,,0
ygfnBKwpZoQ,Kayak and Canoe safety: How to get in a swamped kayak or canoe,2017-07-22 11:06:18+00:00,17,7,Saturday,441740,5151,456.0,hd,"['kayak', 'canoe', 'kayak safety', 'canoe safety', 'swamped canoe', 'swamped kayak', 'get in a kayak', 'get in a canoe', 'fall out of a kayak', 'fall out of a canoe', 'safety tips', 'canoe safety tips', 'kayak safety tips', 'falling out of a canoe', 'falling out of kayak', 'fall out of kayak']",16
xzCqsqIsuuk,"4 Days Camping, Hunting & Searching for Plane Crash in Alaska's Rainforest",2023-11-04 11:00:58+00:00,23,11,Saturday,11082041,218590,1319.0,hd,"['Camping', 'winter camping', 'Alaska', 'camping in Alaska', 'cold weather camping', 'hunting', 'duck hunting', 'Hunting Alaska', 'Alaska travel', 'alaska adventure', 'camping with kids', 'Gustavus ALaska', 'gustavus', 'Glacier Bay National Park', 'Glacier Bay ALaska', 'Plane crash', 'hiking', 'fat bike', 'catch and cook', 'hunting catch and cook']",20
jZJqonJy1uo,Bushcraft Outhouse & Survival Shelter - 5 Tips for How to Poop in the Woods (3 Day Campout),2021-06-26 11:00:21+00:00,21,6,Saturday,1240549,23868,1187.0,hd,"['how to poop in woods', 'bushcraft', 'survival', 'camping', 'survival shelter', 'sleeping in survival shelter', 'bush craft', 'bushcraft camping', 'how to go to the bathroom in woods', 'camping shelter', 'bushcraft shelter', 'log cabin', 'building log cabin', 'outhouse', 'building an outhouse', 'bushcraft outhouse', 'building a latrine', 'bushcraft latrine', 'how to build latrine', 'survival skills', 'camping tricks', 'camping hacks', 'building a log cabin', 'off grid cabin', 'off grid bathroom', 'build with handtools']",26
QM7LhZ_JWZY,"1000 mile European Road Trip - Portugal, Spain, Gibraltar & Morocco",2022-12-03 12:00:11+00:00,22,12,Saturday,3847054,47485,2714.0,hd,"['Spain', 'Portugal', 'gibraltar', 'morocco', 'Road trip', 'travel', 'vacation', 'tours', 'guide', 'reviews', 'travel vacation', 'tourism', 'sightseeing', 'exploring', 'traveling to spain', 'traveling to portugal', 'traveling to morocco', 'traveling to gibraltar', 'sightseeing Gibraltar', 'Lisbon', 'seville', 'Tangier', 'visiting portugal', 'Portugal travel video', 'SPain travel video', 'Gibraltar travel video', 'Tangier Travel video', 'Libon Travel video', 'Seville Travel video', 'Exploring Europe', 'traveling with kids', 'family vacation']",32
JGRi0sMpJf8,Tokyo Drift Song Parody by the Fast and Furious Outdoor Boys,2018-01-01 15:16:29+00:00,18,1,Monday,416441,3811,262.0,hd,"['Tokyo Drift', 'Tokyo Drift song', 'Tokyo Drigt parody', 'fast and furious', 'fast and furious parody', 'Tokyo drift teriyaki boys', 'Fast and furious song', 'Fast and furious song parody', 'plasma car', 'plasma scooter', 'kid scooter', 'funny video', 'funny kid videos', 'Push scooter', 'scooter', 'riding scooter', 'toddler scooter', 'teriyaki boyzs', 'tokyo drift terikayki boyzs']",19
PDPIfsm52T4,23 Best Camping Recipes - Basic & Gourmet Campfire Meals,2019-06-22 10:40:47+00:00,19,6,Saturday,2944818,55647,1462.0,hd,"['Camping', 'cooking', 'campfire recipe', 'camping recipe', 'best camping recipe', 'best recipes', 'campfire cooking', 'campfire cooking recipe', 'Casado', 'Beans and rice', 'recipes', 'camping trip', 'camping tips', 'primitive cooking', 'fire cooking', 'cooking over fire', 'backing meals', 'backpacking recipes']",18
mLWD4g7n5Ic,Survival Camping with 3 Yr Old - Building Survival Shelter with Shovel,2019-02-23 14:13:28+00:00,19,2,Saturday,7602962,83468,1222.0,hd,"['Camping', 'Survival camping', 'Survival', 'escape and evade', 'evasion', 'survival shovel', 'survival shovel review', 'Winter camping', 'Winter survival camping', 'Bushcraft', 'bushcraft camping', 'survival gear review', 'survival gear', 'Escape and Evasion Techniques', 'Camping with kids', 'survival shelter', 'shelter', 'build shelter', 'building survival shelter']",19
1nAJtWnF9mE,Eagle Tries to Steal Trout on Kenai River Alaska,2024-07-06 06:00:01+00:00,24,7,Saturday,1111369,40517,8.0,hd,,0
FBe7QHbLH9o,Hiking & Camping in 2 Man Camper Handcart with Bunk Beds - Ultimate Bug Out Cart,2020-04-25 11:06:48+00:00,20,4,Saturday,7805592,90765,1816.0,hd,"['Camping', 'handcart', 'camper', 'bug out', 'bug out cart', 'camping cart', 'hiking cart', 'trekking', 'C&O canal', '2 man camper handcart', 'Hiking and camping', 'back country camping', 'back country hiking', 'trekking cart', 'Building a cart', 'building a hand cart', 'building a hiking cart', 'Camping adventure', 'camping with kids', 'hiking with kids', 'family adventures', 'family camping', 'DIY hand cart', 'DIY utility cart', 'Homemade utility cart', 'homemade cart', 'How to make a utility cart', 'How to build a cart']",28
lgx6b0KhGKw,Fight Ninja Discrimination - Magnetic Ninja Throwing Star Bandolier!!!🗡️😍😍😍,2018-11-17 12:13:06+00:00,18,11,Saturday,380814,7276,456.0,hd,"['DIY', 'Ninja', 'Ninja stars', 'Ninja throwing stars', 'Shuriken', 'Ninja star bandolier', 'bandolier', 'ninja pride', 'throwing knives', 'throwing axes', 'throwing spikes', 'open carry', 'Ninja throwing star bandolier', 'DIY ninja throwing star', 'DIY throwing knives', 'DIW throwing axe', 'weapons', 'Ninja weapons', 'Concealed weapon', 'Throwing shuriken', 'throwing stars', 'Cosplay', 'How to open carry', 'how to open carry for ninjas', 'legally open carry', 'legally carry weapons', 'are ninja throwing stars legal']",27
